superkingdom	baltimore	phylum	class	order	family	subfamily	genus	species	name	tax_id
Bacteria		Cyanobacteria	NA	Synechococcales	Synechococcaceae	NA	Cyanobium	NA	Cyanobium gracile	59930
Bacteria		Cyanobacteria	NA	Nostocales	Nostocaceae	NA	NA	NA	Nostoc	1177
Bacteria		Cyanobacteria	NA	Oscillatoriales	Microcoleaceae	NA	Planktothrix	NA	Planktothrix agardhii	1160
Bacteria		Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	NA	Deinococcus	NA	Deinococcus proteolyticus	55148
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Zunongwangia	NA	Zunongwangia profunda	398743
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Gramella	NA	Gramella salexigens	1913577
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	NA	Runella	NA	Runella sp. HYN0085	2259595
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	NA	Dyadobacter	NA	Dyadobacter fermentans	94254
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	NA	NA	NA	NA	Cyclobacteriaceae	563798
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	NA	NA	NA	Cyclobacterium	68288
Bacteria		NA	NA	NA	NA	NA	NA	NA	Acidobacteria	57723
Bacteria		Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	Pirellula	NA	Pirellula staleyi	125
Bacteria		Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	Treponema	NA	Treponema pedis	409322
Bacteria		Aquificae	NA	NA	NA	NA	NA	NA	Aquificae	187857
Archaea		Euryarchaeota	Thermoplasmata	Thermoplasmatales	NA	NA	NA	NA	Thermoplasmatales archaeon BRNA1	1054217
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio jasicida	766224
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Burkholderia	NA	Burkholderia sp. KJ006	416344
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	Roseateles	NA	Roseateles depolymerans	76731
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	Bordetella	NA	Bordetella hinzii	103855
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	NA	Aureimonas	NA	Aureimonas sp. AU20	1349819
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingomonas	NA	Sphingomonas sp. JJ-A5	1921510
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingopyxis	NA	Sphingopyxis sp. WS5A3p	2054227
Bacteria		NA	Candidatus Babeliae	Candidatus Babeliales	Candidatus Babeliaceae	NA	Candidatus Babela	NA	Candidatus Babela massiliensis	673862
Bacteria		Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	NA	Helicobacter	NA	Helicobacter mustelae	217
Bacteria		Firmicutes	Bacilli	Bacillales	Paenibacillaceae	NA	Paenibacillus	NA	Paenibacillus sp. lzh-N1	2069255
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	NA	Rhodococcus	NA	Rhodococcus sp. YL-1	1045808
Bacteria		Actinobacteria	Actinobacteria	Micrococcales	Sanguibacteraceae	NA	Sanguibacter	NA	Sanguibacter keddieii	60920
Bacteria		Cyanobacteria	NA	NA	NA	NA	NA	NA	Chroococcales	1118
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	NA	Aquiflexum	NA	Aquiflexum balticum	280473
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Formosa	NA	Formosa sp. Hel1_31_208	1798225
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Gramella	NA	Gramella sp. MAR_2010_102	1250231
Viruses	dsDNA viruses, no RNA stage	NA	NA	NA	Adenoviridae	NA	NA	NA	Mastadenovirus	10509
Viruses	dsDNA viruses, no RNA stage	NA	NA	NA	Adenoviridae	NA	Mastadenovirus	NA	Human mastadenovirus E	130308
Viruses	dsDNA viruses, no RNA stage	NA	NA	NA	Adenoviridae	NA	Mastadenovirus	NA	Simian mastadenovirus F	1986019
Viruses	dsDNA viruses, no RNA stage	NA	NA	NA	Adenoviridae	NA	Mastadenovirus	NA	Simian mastadenovirus I	2170002
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Lactobacillus phage Lc-Nu	146269
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Streptococcus phage SMP	413066
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Lactobacillus phage CL1	1739607
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Enterococcus phage EFRM31	767806
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Brochothrix phage NF5	764561
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Streptococcus virus 9872	1814958
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	Guernseyvirinae	Sp31virus	NA	Salmonella virus SP31	1911006
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Sfi11virus	NA	Streptococcus virus O1205	85154
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	Sk1virus	NA	Lactococcus virus ASCC191	1165134
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	Sep1virus	NA	Staphylococcus virus IPLAC1C	1980931
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	NA	NA	Lactobacillus virus Lb338-1	632112
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	NA	NA	Kayvirus	1857843
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	NA	Staphylococcus virus MCE2014	1924733
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	Kayvirus	NA	Staphylococcus virus Rodi	1980962
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	NA	NA	Silviavirus	1857889
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	Silviavirus	NA	Staphylococcus virus Remus	1857890
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	Silviavirus	NA	Staphylococcus virus SA11	1204543
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	Spounavirinae	Twortvirus	NA	Staphylococcus virus Twort	55510
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Ackermannviridae	NA	NA	NA	Klebsiella virus 0507KN21	1206545
Viruses	ssDNA viruses	NA	NA	NA	Anelloviridae	NA	Betatorquevirus	NA	TTV-like mini virus	93678
Viruses	ssDNA viruses	NA	NA	NA	Inoviridae	NA	Inovirus	NA	Escherichia virus M13	1977402
Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	Lactobacillus	NA	Lactobacillus crustorum	392416
Bacteria		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	NA	Lactococcus	NA	Lactococcus raffinolactis	1366
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillus	NA	Bacillus flexus	86664
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Virgibacillus	NA	Virgibacillus phasianinus	2017483
Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae	NA	Listeria	NA	Listeria ivanovii	1638
Bacteria		Firmicutes	Clostridia	Clostridiales	Peptococcaceae	NA	Dehalobacter	NA	Dehalobacter sp. DCA	1147129
Bacteria		Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	NA	Thermoanaerobacterium	NA	Thermoanaerobacterium thermosaccharolyticum	1517
Bacteria		Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	NA	Streptomyces	NA	Streptomyces sp. SM18	1736046
Bacteria		Cyanobacteria	NA	Chroococcales	Chroococcaceae	NA	Geminocystis	NA	Geminocystis sp. NIES-3708	1615909
Bacteria		Cyanobacteria	NA	Oscillatoriales	Gomontiellaceae	NA	Crinalium	NA	Crinalium epipsammum	241425
Bacteria		Cyanobacteria	NA	Chroococcidiopsidales	Chroococcidiopsidaceae	NA	Chroococcidiopsis	NA	Chroococcidiopsis thermalis	54299
Bacteria		Cyanobacteria	NA	Pleurocapsales	Hyellaceae	NA	Pleurocapsa	NA	Pleurocapsa minor	54308
Bacteria		Cyanobacteria	NA	Synechococcales	Synechococcaceae	NA	Thermosynechococcus	NA	Thermosynechococcus sp. NK55a	1394889
Bacteria		Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	NA	NA	NA	Mesoplasma	46239
Bacteria		Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	NA	Deinococcus	NA	Deinococcus deserti	310783
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas sp. bs2935	1761895
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Stenotrophomonas	NA	Stenotrophomonas sp. LM091	1904944
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio tritonius	1435069
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Burkholderia	NA	Burkholderia pseudomultivorans	1207504
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Burkholderia	NA	Burkholderia sp. CCGE1002	640511
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Polynucleobacter	NA	Polynucleobacter difficilis	556054
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	NA	Collimonas	NA	Collimonas pratensis	279113
Bacteria		Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	NA	Cystobacter	NA	Cystobacter fuscus	43
Bacteria		Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	NA	Campylobacter	NA	Campylobacter iguaniorum	1244531
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Novosphingobium	NA	Novosphingobium aromaticivorans	48935
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Octadecabacter	NA	Octadecabacter arcticus	53946
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Rhodobacter	NA	Rhodobacter sp. CZR27	2033869
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Ruegeria	NA	Ruegeria sp. TM1040	292414
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Pseudovibrio	NA	Pseudovibrio sp. FO-BEG1	911045
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Confluentimicrobium	NA	Confluentimicrobium sp. EMB200-NS6	1609966
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Komagataeibacter	NA	Komagataeibacter europaeus	33995
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Neoasaia	NA	Neoasaia chiangmaiensis	320497
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Magnetospirillum	NA	Magnetospirillum sp. ME-1	1639348
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Polaribacter	NA	Polaribacter sp. BM10	1529069
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Flavivirga	NA	Flavivirga eckloniae	1803846
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Seonamhaeicola	NA	Seonamhaeicola sp. S2-3	1936081
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	NA	Fibrella	NA	Fibrella aestuarina	651143
Bacteria		Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	NA	Chlorobaculum	NA	Chlorobaculum parvum	274539
Archaea		Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	NA	Thermococcus	NA	Thermococcus sp. AM4	246969
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Burkholderia	NA	Burkholderia sp. MSMB0852	1637841
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobium	NA	Bradyrhizobium sp. ORS 278	114615
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	NA	Bradyrhizobium	NA	Bradyrhizobium ottawaense	931866
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	NA	Methylorubrum	NA	Methylorubrum extorquens	408
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingomonas	NA	Sphingomonas sp. LM7	1938607
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Erythrobacter	NA	Erythrobacter flavus	192812
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Erythrobacter	NA	Erythrobacter atlanticus	1648404
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Psychroflexus	NA	Psychroflexus torquis	57029
Bacteria		Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	NA	NA	NA	Brachybacterium	43668
Archaea		Euryarchaeota	Halobacteria	NA	NA	NA	NA	NA	Halobacteriales	2235
Archaea		Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	NA	Thermoplasma	NA	Thermoplasma volcanium	50339
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	Autographivirinae	T7virus	NA	Pseudomonas phage Pf-10	1562076
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	Autographivirinae	T7virus	NA	Pseudomonas phage phiIBB-PF7A	942165
Bacteria		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	NA	Streptococcus	NA	Streptococcus macedonicus	59310
Bacteria		Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	NA	NA	NA	[Bacillus] selenitireducens	85683
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	NA	Enterobacteriaceae bacterium S05	2052938
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA	Serratia	NA	Serratia proteamaculans	28151
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas sp. s211(2017)	2045200
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas sp. Z003-0.4C(8344-21)	1855380
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	Haemophilus	NA	Haemophilus pittmaniae	249188
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA	NA	Actinobacillus	713
Bacteria		Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	NA	Aeromonas	NA	Aeromonas sp. ASNIH1	1636606
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	NA	Advenella	NA	Advenella mimigardefordensis	302406
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Rhodoferax	NA	Rhodoferax ferrireducens	192843
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingobium	NA	Sphingobium sp. EP60837	1855519
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA	NA	Roseovarius	74030
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Devosia	NA	Devosia sp. H5989	1643450
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Myoviridae	NA	NA	NA	Aggregatibacter phage S1249	683735
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Lactobacillus phage phiadh	12417
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Nocardia phage NBR1	1109711
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Lactococcus phage ul36	114416
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Enterococcus phage Ec-ZZ2	1647400
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Siphoviridae	NA	NA	NA	Phietavirus	1623298
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	NA	Sp58virus	Salmonella virus FSL SP-076	Salmonella phage FSL SP-076	1173762
Viruses	dsDNA viruses, no RNA stage	NA	NA	Caudovirales	Podoviridae	NA	Sp58virus	Salmonella virus FSL SP-058	Salmonella phage FSL SP-058	1173761
Viruses	ssDNA viruses	NA	NA	NA	Anelloviridae	NA	Betatorquevirus	NA	Torque teno mini virus 18	1859149
Bacteria		Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVI. Incertae Sedis	NA	Carboxydocella	NA	Carboxydocella thermautotrophica	178899
Bacteria		Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	NA	Thermoanaerobacter	NA	Thermoanaerobacter siderophilus	106578
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillus	NA	Bacillus sp. LM 4-2	1628753
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Geobacillus	NA	Geobacillus thermoleovorans	33941
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Geobacillus	NA	Geobacillus genomosp. 3	1921421
Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Virgibacillus	NA	Virgibacillus halodenitrificans	1482
Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	NA	Staphylococcus	NA	Staphylococcus sp. AntiMn-1	1715860
Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	NA	Staphylococcus	NA	Staphylococcus piscifermentans	70258
Bacteria		Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	Planococcus	NA	Planococcus faecalis	1598147
Bacteria		Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	NA	Tumebacillus	NA	Tumebacillus algifaecis	1214604
Bacteria		Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	NA	Kyrpidia	NA	Kyrpidia tusciae	33943
Bacteria		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	NA	Lactococcus	NA	Lactococcus piscium	1364
Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	Lactobacillus	NA	Lactobacillus zymae	267363
Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	Lactobacillus	NA	Lactobacillus brevis	1580
Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA	Lactobacillus	NA	Lactobacillus paraplantarum	60520
Bacteria		Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	Weissella	NA	Weissella cibaria	137591
Bacteria		Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	NA	NA	NA	Oenococcus	46254
Bacteria		Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	NA	Jeotgalibaca	NA	Jeotgalibaca dankookensis	708126
Bacteria		Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	NA	Marinilactibacillus	NA	Marinilactibacillus sp. 15R	1911586
Bacteria		Cyanobacteria	NA	Nostocales	Rivulariaceae	NA	Calothrix	NA	Calothrix sp. NIES-3974	2005462
Bacteria		Cyanobacteria	Gloeobacteria	Gloeobacterales	Gloeobacteraceae	NA	Gloeobacter	NA	Gloeobacter violaceus	33072
Bacteria		Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	NA	Mycobacterium	Mycobacterium tuberculosis	Mycobacterium tuberculosis variant bovis	1765
Bacteria		Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	NA	Rathayibacter	NA	Rathayibacter tritici	33888
Bacteria		Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA	NA	NA	Friedmanniella	53387
Bacteria		Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA	Friedmanniella	NA	Friedmanniella luteola	546871
Bacteria		Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	NA	Amycolatopsis	NA	Amycolatopsis albispora	1804986
Bacteria		Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	NA	Deinococcus	NA	Deinococcus irradiatisoli	2202254
Bacteria		Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	NA	Thermus	NA	Thermus oshimai	56957
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Mycoplasma	NA	Mycoplasma yeatsii	51365
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Mycoplasma	NA	Mycoplasma californicum	2113
Bacteria		Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	NA	Ureaplasma	NA	Ureaplasma parvum	134821
Bacteria		Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	NA	NA	NA	Chloroflexus	1107
Bacteria		Chloroflexi	Anaerolineae	Anaerolineales	NA	NA	NA	NA	Anaerolineaceae	292628
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	NA	Pseudoalteromonas	NA	Pseudoalteromonas nigrifaciens	28109
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	NA	Idiomarina	NA	Idiomarina sp. X4	2055892
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA	NA	Mannheimia	75984
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	NA	Bartonella	NA	Bartonella vinsonii	33047
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	NA	NA	NA	Martelella	293088
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Celeribacter	NA	Celeribacter baekdonensis	875171
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Nitrospirillum	NA	Nitrospirillum amazonense	28077
Bacteria		Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA	NA	Pseudodesulfovibrio	2035811
Bacteria		Proteobacteria	Deltaproteobacteria	NA	Candidatus Desulfofervidaceae	NA	Candidatus Desulfofervidus	NA	Candidatus Desulfofervidus auxilii	1621989
Bacteria		Proteobacteria	Oligoflexia	Bdellovibrionales	Bdellovibrionaceae	NA	NA	NA	Bdellovibrio	958
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Dokdonia	NA	Dokdonia sp. 4H-3-7-5	983548
Bacteria		Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Weeksella	NA	Weeksella virosa	1014
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	NA	Arcticibacterium	NA	Arcticibacterium luteifluviistationis	1784714
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	NA	NA	NA	NA	Hymenobacteraceae	1853232
Bacteria		Bacteroidetes	Cytophagia	Cytophagales	Amoebophilaceae	NA	Candidatus Cardinium	NA	Cardinium endosymbiont of Encarsia pergandiella	249402
Bacteria		Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA	Streptobacillus	NA	Streptobacillus moniliformis	34105
Bacteria		Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA	Fusobacterium	NA	Fusobacterium periodonticum	860
Bacteria		Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	Sediminispirochaeta	NA	Sediminispirochaeta smaragdinae	55206
Bacteria		Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	Salinispira	NA	Salinispira pacifica	1307761
