# Constructed from biom file
#OTU ID	s4004-taxa	sW3-taxa	s3894-taxa	sW1-taxa	s3761-taxa	s4281-taxa	s3940-taxa	s3654-taxa	sW2-taxa	s3961-taxa	s3954-taxa	s3574-taxa	s3764-taxa	s3594-taxa	s4280-taxa	s3951-taxa	s3681-taxa	s3520-taxa	s3570-taxa	s3680-taxa	s4011-taxa	s3521-taxa	s3751-taxa	s3330-taxa	s3981-taxa	s3760-taxa	sS3-taxa	s3944-taxa	s4284-taxa	s3590-taxa	s3730-taxa	sE2-taxa	s3591-taxa	s3651-taxa	s3451-taxa	s3731-taxa	sE4-taxa	s3684-taxa	s3950-taxa	sS1-taxa	s3331-taxa	s3524-taxa	s3851-taxa	s3960-taxa	s4000-taxa	s4001-taxa	s3854-taxa	s3850-taxa	s3890-taxa	s4014-taxa	s3941-taxa	s3650-taxa	s3964-taxa	s3754-taxa	s4010-taxa	s3984-taxa	s3980-taxa	sE3-taxa	sS4-taxa	s3750-taxa	s3400-taxa	s3891-taxa	sE5-taxa	sS2-taxa	s3734-taxa	s3401-taxa	s3450-taxa	s3334-taxa	s3571-taxa	s3454-taxa	s3404-taxa	sE1-taxa	Consensus Lineage
1280	0.0	11.0	65.0	0.0	36.0	23.0	64.0	17.0	0.0	455.0	36.0	41.0	26.0	64.0	1.0	3.0	368.0	2.0	6.0	0.0	32.0	1.0	1358.0	9.0	12.0	32.0	3.0	488.0	18.0	5.0	6.0	1.0	55.0	12.0	34.0	7.0	0.0	48.0	0.0	2.0	32.0	124.0	16.0	95.0	0.0	117.0	45.0	7.0	123.0	28.0	39.0	1.0	65.0	69.0	12.0	14.0	2.0	0.0	28.0	2.0	0.0	805.0	0.0	2.0	35.0	0.0	0.0	26.0	11.0	31.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__aureus
283734	0.0	8.0	11.0	0.0	83.0	15.0	9.0	11.0	0.0	63.0	132.0	45.0	12.0	19.0	1.0	0.0	63.0	0.0	1.0	0.0	13.0	13.0	29.0	15.0	2.0	5.0	2.0	1.0	32.0	13.0	3.0	0.0	98.0	27.0	41.0	7.0	0.0	4.0	0.0	1.0	21.0	12.0	1.0	9.0	1.0	28.0	8.0	1.0	9.0	12.0	2.0	39.0	15.0	36.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0	89.0	0.0	1.0	22.0	1.0	0.0	82.0	19.0	31.0	20.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__pseudintermedius
1281	0.0	6.0	18.0	0.0	11.0	8.0	2.0	8.0	0.0	79.0	29.0	23.0	13.0	3.0	0.0	0.0	27.0	0.0	2.0	0.0	5.0	0.0	1.0	7.0	0.0	0.0	1.0	5.0	6.0	2.0	2.0	0.0	25.0	13.0	12.0	16.0	0.0	70.0	0.0	2.0	26.0	3.0	0.0	4.0	0.0	28.0	1.0	0.0	1.0	2.0	1.0	4.0	6.0	4.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	30.0	0.0	5.0	15.0	0.0	0.0	41.0	1.0	15.0	7.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__carnosus
29385	0.0	4.0	31.0	0.0	28.0	5.0	14.0	12.0	2.0	99.0	78.0	4.0	34.0	10.0	6.0	0.0	55.0	0.0	3.0	0.0	1.0	7.0	7.0	8.0	24.0	4.0	2.0	7.0	0.0	6.0	4.0	1.0	14.0	8.0	8.0	7.0	1.0	5.0	2.0	0.0	25.0	17.0	0.0	11.0	1.0	17.0	1.0	2.0	2.0	2.0	1.0	0.0	2.0	11.0	4.0	19.0	0.0	0.0	5.0	0.0	0.0	103.0	0.0	1.0	16.0	5.0	0.0	88.0	25.0	2.0	46.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__saprophyticus
45972	0.0	4.0	33.0	0.0	15.0	5.0	6.0	3.0	0.0	57.0	18.0	13.0	13.0	9.0	0.0	11.0	37.0	0.0	5.0	0.0	3.0	1.0	19.0	7.0	9.0	4.0	0.0	1.0	4.0	2.0	2.0	0.0	12.0	6.0	5.0	6.0	0.0	3.0	6.0	1.0	0.0	2.0	0.0	5.0	0.0	7.0	1.0	0.0	12.0	5.0	22.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	25.0	0.0	3.0	9.0	0.0	0.0	4.0	0.0	4.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__pasteuri
985002	0.0	4.0	12.0	0.0	6.0	2.0	6.0	8.0	0.0	102.0	55.0	3.0	8.0	2.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	17.0	1.0	3.0	3.0	0.0	3.0	2.0	0.0	1.0	0.0	7.0	1.0	16.0	9.0	0.0	5.0	1.0	0.0	10.0	3.0	0.0	0.0	0.0	10.0	0.0	1.0	2.0	1.0	24.0	0.0	8.0	6.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	25.0	0.0	1.0	9.0	1.0	0.0	1.0	0.0	3.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__argenteus
28035	0.0	3.0	18.0	0.0	7.0	5.0	14.0	4.0	0.0	142.0	7.0	6.0	7.0	45.0	0.0	1.0	111.0	1.0	266.0	0.0	15.0	7.0	10.0	0.0	31.0	3.0	0.0	4.0	10.0	4.0	1.0	0.0	5.0	20.0	8.0	5.0	0.0	14.0	3.0	0.0	16.0	13.0	0.0	5.0	0.0	7.0	0.0	1.0	72.0	2.0	16.0	0.0	11.0	2.0	2.0	8.0	0.0	0.0	10.0	0.0	0.0	22.0	0.0	2.0	11.0	1.0	0.0	6.0	14.0	7.0	39.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__lugdunensis
69966	0.0	62.0	129.0	0.0	18.0	41.0	4.0	7.0	0.0	9.0	102.0	62.0	0.0	27.0	2.0	0.0	58.0	0.0	1.0	0.0	21.0	10.0	64.0	5.0	43.0	0.0	3.0	10.0	12.0	8.0	0.0	0.0	26.0	15.0	23.0	188.0	0.0	11.0	9.0	1.0	171.0	69.0	1.0	3.0	0.0	71.0	1.0	1.0	2.0	19.0	8.0	0.0	68.0	8.0	2.0	50.0	1.0	0.0	0.0	1.0	0.0	13.0	0.0	2.0	57.0	13.0	0.0	31.0	25.0	31.0	124.0	4.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus; s__caseolyticus
61624	0.0	46.0	94.0	0.0	9.0	17.0	1.0	10.0	0.0	50.0	25.0	19.0	1.0	109.0	0.0	50.0	241.0	2.0	5.0	0.0	18.0	13.0	28.0	14.0	45.0	6.0	5.0	6.0	22.0	8.0	0.0	0.0	80.0	17.0	89.0	21.0	0.0	33.0	35.0	3.0	16.0	95.0	8.0	17.0	0.0	70.0	0.0	7.0	0.0	20.0	83.0	0.0	64.0	8.0	3.0	58.0	1.0	0.0	4.0	4.0	0.0	28.0	0.0	1.0	49.0	6.0	0.0	89.0	38.0	71.0	25.0	4.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__mucilaginosus
481743	0.0	34.0	104.0	0.0	11.0	21.0	2.0	2.0	0.0	1.0	11.0	43.0	0.0	72.0	1.0	30.0	164.0	0.0	0.0	0.0	31.0	18.0	26.0	10.0	18.0	1.0	2.0	1.0	14.0	3.0	0.0	0.0	46.0	20.0	29.0	103.0	1.0	27.0	13.0	0.0	15.0	48.0	1.0	9.0	3.0	73.0	0.0	1.0	0.0	26.0	59.0	1.0	37.0	7.0	2.0	16.0	1.0	0.0	0.0	4.0	0.0	15.0	0.0	0.0	71.0	0.0	0.0	36.0	118.0	24.0	15.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__sp. Y412MC10
159743	0.0	14.0	86.0	0.0	33.0	32.0	5.0	5.0	0.0	10.0	68.0	37.0	7.0	84.0	3.0	0.0	177.0	0.0	0.0	0.0	41.0	10.0	57.0	9.0	44.0	1.0	4.0	1.0	14.0	5.0	4.0	0.0	50.0	56.0	21.0	83.0	0.0	21.0	13.0	0.0	36.0	59.0	3.0	5.0	9.0	67.0	3.0	0.0	0.0	6.0	7.0	2.0	27.0	14.0	1.0	18.0	0.0	0.0	1.0	5.0	0.0	16.0	0.0	0.0	49.0	6.0	0.0	169.0	14.0	31.0	84.0	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__terrae
1464	0.0	10.0	95.0	0.0	6.0	59.0	3.0	9.0	0.0	2.0	26.0	42.0	5.0	48.0	1.0	30.0	119.0	0.0	0.0	0.0	14.0	17.0	48.0	8.0	28.0	1.0	2.0	0.0	21.0	3.0	0.0	0.0	36.0	0.0	21.0	109.0	0.0	26.0	24.0	0.0	7.0	68.0	1.0	7.0	0.0	17.0	1.0	1.0	2.0	17.0	2.0	0.0	10.0	6.0	0.0	15.0	1.0	0.0	0.0	0.0	0.0	19.0	0.0	1.0	28.0	8.0	0.0	4.0	41.0	18.0	56.0	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__larvae
324057	0.0	8.0	40.0	1.0	27.0	27.0	1.0	58.0	0.0	2.0	21.0	20.0	7.0	50.0	3.0	23.0	90.0	0.0	1.0	0.0	9.0	13.0	5.0	4.0	78.0	2.0	3.0	3.0	11.0	1.0	3.0	0.0	15.0	23.0	19.0	65.0	0.0	24.0	19.0	1.0	9.0	37.0	13.0	5.0	8.0	26.0	1.0	2.0	0.0	64.0	6.0	1.0	14.0	5.0	3.0	26.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	4.0	18.0	10.0	1.0	37.0	25.0	25.0	108.0	4.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__sp. JDR-2
1406	0.0	1.0	43.0	0.0	5.0	16.0	3.0	3.0	0.0	0.0	32.0	14.0	3.0	30.0	2.0	0.0	131.0	0.0	9.0	0.0	19.0	11.0	6.0	3.0	4.0	3.0	0.0	3.0	17.0	2.0	0.0	0.0	18.0	22.0	44.0	65.0	0.0	17.0	3.0	0.0	15.0	37.0	2.0	7.0	0.0	4.0	1.0	0.0	1.0	23.0	38.0	0.0	2.0	13.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	7.0	1.0	0.0	39.0	13.0	18.0	9.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__polymyxa
1393	0.0	30.0	113.0	2.0	1.0	63.0	4.0	4.0	0.0	3.0	24.0	46.0	8.0	69.0	2.0	0.0	157.0	1.0	0.0	0.0	20.0	5.0	34.0	21.0	31.0	4.0	5.0	8.0	23.0	7.0	2.0	0.0	72.0	66.0	58.0	191.0	0.0	77.0	7.0	0.0	36.0	60.0	0.0	6.0	0.0	95.0	0.0	0.0	0.0	15.0	95.0	0.0	13.0	4.0	2.0	48.0	2.0	0.0	0.0	2.0	0.0	15.0	0.0	2.0	53.0	10.0	0.0	227.0	1.0	43.0	47.0	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus; s__brevis
377615	0.0	4.0	24.0	0.0	0.0	5.0	1.0	16.0	1.0	3.0	12.0	44.0	0.0	46.0	0.0	18.0	154.0	0.0	4.0	0.0	17.0	0.0	18.0	3.0	22.0	0.0	1.0	0.0	19.0	2.0	1.0	0.0	29.0	3.0	68.0	13.0	0.0	26.0	9.0	1.0	10.0	56.0	1.0	14.0	0.0	42.0	0.0	4.0	3.0	20.0	43.0	0.0	10.0	2.0	3.0	28.0	2.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	25.0	7.0	0.0	24.0	62.0	36.0	18.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Thermobacillus; s__composti
1637	0.0	24.0	82.0	0.0	32.0	10.0	10.0	16.0	0.0	5.0	93.0	41.0	26.0	53.0	2.0	0.0	60.0	0.0	1.0	0.0	10.0	10.0	145.0	64.0	19.0	2.0	1.0	3.0	24.0	13.0	2.0	0.0	118.0	14.0	48.0	27.0	0.0	6.0	1.0	0.0	25.0	25.0	1.0	9.0	1.0	26.0	4.0	3.0	1.0	10.0	10.0	0.0	26.0	38.0	3.0	13.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	1.0	38.0	0.0	0.0	58.0	41.0	114.0	45.0	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria; s__
1639	0.0	31.0	1480.0	0.0	36.0	89.0	30.0	7.0	0.0	13.0	63.0	182.0	13.0	48.0	11.0	0.0	63.0	0.0	8.0	0.0	54.0	4.0	25.0	62.0	46.0	14.0	2.0	6.0	75.0	23.0	2.0	1.0	229.0	136.0	112.0	59.0	0.0	21.0	4.0	2.0	90.0	28.0	1.0	15.0	1.0	56.0	10.0	1.0	1.0	16.0	8.0	16.0	32.0	80.0	3.0	36.0	1.0	0.0	1.0	9.0	0.0	113.0	0.0	3.0	27.0	5.0	0.0	143.0	156.0	172.0	101.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria; s__monocytogenes
1642	0.0	9.0	99.0	0.0	0.0	7.0	1.0	3.0	0.0	7.0	42.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	19.0	3.0	1.0	5.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	14.0	29.0	8.0	0.0	2.0	0.0	0.0	21.0	3.0	1.0	5.0	6.0	3.0	2.0	2.0	0.0	2.0	0.0	2.0	11.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	1.0	7.0	3.0	0.0	21.0	2.0	100.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria; s__innocua
1643	0.0	5.0	29.0	0.0	22.0	9.0	3.0	16.0	0.0	2.0	41.0	13.0	9.0	23.0	0.0	0.0	17.0	0.0	2.0	0.0	4.0	0.0	25.0	186.0	0.0	6.0	1.0	5.0	10.0	6.0	2.0	0.0	30.0	7.0	51.0	13.0	0.0	3.0	0.0	0.0	34.0	7.0	0.0	13.0	2.0	20.0	1.0	1.0	0.0	5.0	23.0	0.0	8.0	9.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	66.0	0.0	1.0	6.0	6.0	0.0	23.0	1.0	4.0	7.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria; s__welshimeri
1638	0.0	2.0	38.0	0.0	8.0	4.0	2.0	4.0	0.0	0.0	16.0	15.0	8.0	2.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	6.0	9.0	3.0	14.0	2.0	0.0	0.0	7.0	3.0	0.0	0.0	11.0	0.0	25.0	2.0	0.0	0.0	1.0	0.0	44.0	9.0	0.0	5.0	0.0	11.0	1.0	0.0	0.0	2.0	0.0	0.0	6.0	5.0	1.0	9.0	2.0	0.0	0.0	1.0	0.0	45.0	0.0	1.0	14.0	4.0	0.0	23.0	20.0	3.0	101.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria; s__ivanovii
1640	0.0	2.0	38.0	0.0	3.0	3.0	1.0	8.0	0.0	2.0	8.0	22.0	10.0	8.0	0.0	0.0	15.0	0.0	1.0	0.0	4.0	0.0	11.0	3.0	3.0	3.0	0.0	7.0	3.0	2.0	3.0	0.0	18.0	8.0	6.0	0.0	0.0	2.0	0.0	0.0	12.0	6.0	0.0	3.0	0.0	15.0	0.0	1.0	0.0	1.0	6.0	9.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	5.0	0.0	0.0	29.0	1.0	3.0	6.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria; s__seeligeri
405212	0.0	45.0	35.0	0.0	1.0	10.0	0.0	4.0	0.0	29.0	9.0	23.0	0.0	34.0	6.0	0.0	2.0	0.0	65.0	0.0	8.0	19.0	12.0	7.0	71.0	1.0	0.0	1.0	10.0	1.0	0.0	0.0	66.0	0.0	47.0	1.0	0.0	4.0	3.0	1.0	5.0	84.0	3.0	3.0	5.0	66.0	0.0	1.0	0.0	9.0	93.0	0.0	44.0	2.0	3.0	38.0	2.0	0.0	4.0	1.0	0.0	2.0	0.0	0.0	19.0	4.0	0.0	27.0	26.0	63.0	49.0	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__acidocaldarius
76853	0.0	41.0	42.0	0.0	26.0	24.0	3.0	4.0	0.0	12.0	119.0	50.0	4.0	52.0	0.0	9.0	27.0	0.0	0.0	0.0	7.0	2.0	20.0	7.0	37.0	2.0	2.0	9.0	12.0	1.0	2.0	0.0	28.0	30.0	17.0	60.0	0.0	7.0	9.0	0.0	22.0	17.0	5.0	8.0	0.0	43.0	4.0	0.0	0.0	79.0	2.0	0.0	38.0	6.0	0.0	18.0	0.0	0.0	2.0	1.0	0.0	36.0	0.0	0.0	28.0	12.0	0.0	87.0	70.0	14.0	72.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus; s__silvestris
132920	0.0	12.0	25.0	0.0	9.0	22.0	2.0	2.0	0.0	1.0	13.0	13.0	0.0	5.0	1.0	0.0	6.0	3.0	0.0	0.0	5.0	0.0	18.0	1.0	35.0	0.0	0.0	1.0	3.0	3.0	0.0	0.0	15.0	3.0	2.0	64.0	0.0	5.0	4.0	0.0	2.0	27.0	0.0	0.0	1.0	21.0	0.0	0.0	0.0	1.0	3.0	0.0	19.0	0.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	4.0	0.0	5.0	39.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Exiguobacterium; s__antarcticum
332410	0.0	1.0	22.0	0.0	7.0	9.0	1.0	1.0	0.0	2.0	20.0	10.0	1.0	7.0	0.0	0.0	20.0	0.0	0.0	0.0	1.0	38.0	9.0	1.0	27.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	13.0	11.0	2.0	10.0	0.0	3.0	0.0	0.0	25.0	49.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	14.0	5.0	6.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	21.0	2.0	0.0	6.0	70.0	5.0	37.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Exiguobacterium; s__sibiricum
85683	0.0	16.0	56.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	62.0	2.0	14.0	1.0	34.0	23.0	0.0	0.0	0.0	9.0	8.0	11.0	3.0	11.0	1.0	0.0	1.0	8.0	1.0	0.0	0.0	19.0	0.0	9.0	48.0	0.0	6.0	25.0	0.0	8.0	16.0	0.0	3.0	0.0	15.0	0.0	1.0	0.0	6.0	22.0	0.0	19.0	4.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	10.0	0.0	0.0	9.0	1.0	0.0	31.0	165.0	12.0	5.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Sporolactobacillaceae; g__; s__[Bacillus] selenitireducens
909932	0.0	4.0	20.0	0.0	49.0	11.0	5.0	11.0	0.0	8.0	85.0	93.0	24.0	54.0	2.0	0.0	49.0	0.0	0.0	0.0	9.0	55.0	19.0	6.0	100.0	1.0	4.0	6.0	4.0	7.0	3.0	0.0	3.0	32.0	2.0	21.0	0.0	19.0	7.0	0.0	7.0	53.0	0.0	5.0	0.0	45.0	6.0	0.0	1.0	9.0	2.0	0.0	2.0	27.0	0.0	49.0	2.0	0.0	0.0	1.0	0.0	58.0	0.0	1.0	16.0	10.0	0.0	52.0	313.0	61.0	147.0	4.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__; f__; g__; s__
907	0.0	182.0	90.0	0.0	306.0	102.0	42.0	55.0	0.0	13.0	1996.0	12404.0	64.0	19985.0	32.0	20.0	192.0	2.0	20.0	36.0	32.0	287.0	1411.0	2379.0	817.0	9.0	13.0	19.0	71.0	203.0	29.0	1.0	97.0	1690.0	48.0	45.0	0.0	53.0	78.0	5.0	13.0	439.0	5.0	40.0	0.0	13596.0	13.0	8.0	18.0	57.0	128.0	7.0	11.0	5583.0	26.0	341.0	30.0	0.0	3.0	36.0	0.0	122.0	0.0	5.0	66.0	1612.0	1.0	544.0	37061.0	87433.0	10876.0	15.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Megasphaera; s__elsdenii
904	0.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	40.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	2.0	0.0	24.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	0.0	2.0	22.0	0.0	43.0	2.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus; s__
905	0.0	42.0	104.0	0.0	28.0	69.0	2.0	22.0	0.0	2.0	76.0	1220.0	2.0	248.0	3.0	37.0	125.0	2.0	17.0	6.0	53.0	31.0	34.0	10.0	126.0	2.0	1.0	2.0	47.0	24.0	4.0	0.0	33.0	18.0	20.0	0.0	0.0	46.0	17.0	2.0	10.0	130.0	0.0	7.0	0.0	245.0	0.0	1.0	0.0	6.0	88.0	0.0	73.0	32.0	4.0	14.0	6.0	0.0	0.0	4.0	0.0	16.0	0.0	0.0	155.0	9.0	0.0	38.0	3354.0	139.0	181.0	0.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus; s__fermentans
971	0.0	36.0	111.0	0.0	33.0	33.0	4.0	22.0	1.0	10.0	152.0	258.0	11.0	239.0	3.0	159.0	252.0	1.0	6.0	1.0	50.0	53.0	77.0	9.0	232.0	1.0	7.0	6.0	25.0	15.0	1.0	0.0	93.0	27.0	61.0	165.0	0.0	59.0	67.0	1.0	13.0	192.0	7.0	12.0	3.0	189.0	4.0	1.0	0.0	180.0	35.0	0.0	97.0	26.0	8.0	82.0	4.0	0.0	2.0	2.0	0.0	12.0	0.0	0.0	160.0	30.0	0.0	46.0	713.0	136.0	365.0	5.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas; s__ruminantium
69823	0.0	24.0	58.0	0.0	15.0	23.0	6.0	7.0	0.0	0.0	57.0	82.0	2.0	147.0	9.0	60.0	117.0	0.0	1.0	1.0	29.0	24.0	83.0	21.0	116.0	1.0	0.0	1.0	32.0	10.0	0.0	2.0	157.0	52.0	80.0	13.0	0.0	36.0	34.0	4.0	44.0	162.0	3.0	16.0	0.0	131.0	0.0	2.0	7.0	41.0	290.0	0.0	16.0	19.0	4.0	63.0	2.0	0.0	2.0	8.0	0.0	15.0	0.0	2.0	83.0	4.0	0.0	148.0	177.0	100.0	112.0	3.0	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae; g__Selenomonas; s__sputigena
128827	0.0	5.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	25.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	8.0	15.0	5.0	0.0	3.0	3.0	0.0	14.0	22.0	0.0	3.0	0.0	16.0	0.0	2.0	0.0	0.0	6.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	10.0	0.0	27.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
1648	0.0	56.0	137.0	0.0	22.0	23.0	7.0	29.0	0.0	7.0	133.0	120.0	26.0	10.0	0.0	0.0	102.0	0.0	0.0	0.0	16.0	0.0	16.0	13.0	3.0	4.0	2.0	6.0	12.0	10.0	2.0	0.0	22.0	79.0	62.0	92.0	2.0	15.0	3.0	0.0	116.0	31.0	1.0	21.0	0.0	57.0	2.0	7.0	2.0	3.0	15.0	3.0	76.0	19.0	2.0	14.0	0.0	0.0	1.0	6.0	0.0	61.0	0.0	1.0	83.0	3.0	0.0	111.0	106.0	59.0	27.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix; s__rhusiopathiae
1570339	0.0	1.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	21.0	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Tissierellia; o__Tissierellales; f__Peptoniphilaceae; g__; s__
31969	0.0	18.0	36.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	13.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__; g__; s__
2093	0.0	16.0	32.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	24.0	9.0	0.0	27.0	0.0	0.0	8.0	0.0	0.0	0.0	9.0	1.0	13.0	6.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	23.0	10.0	15.0	75.0	0.0	6.0	5.0	0.0	1.0	25.0	0.0	2.0	0.0	40.0	0.0	1.0	0.0	0.0	18.0	0.0	15.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	5.0	0.0	15.0	0.0	22.0	10.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__
